No.,Time Stamp,Volts AN,Volts BN,Volts LN Average,Volts AB,Volts LL Average,I A,I B,I Average,Watt A,Watt B,Watt Total,VAR A,VAR B,VAR Total,VA A,VA B,VA Total,Pwr Factor A,Pwr Factor B,Pwr Factor Total,Dmd Watt Total,Dmd VAR Total,Dmd VA Total,Dmd I A,Dmd I B,Ep_imp,Ep_exp,Eq_imp,Eq_exp,Ep_total,Ep_net,Eq_total,Eq_net,Es
277,2019-01-11 21:10:00,116.37,116.97,116.67,233.2,0,7.0197,2.7708,4.8953,0.55481,0.30255,0.85737,0.59551,0.0796,0.67511,0.81672,0.32391,1.14063,0.679,0.934,0.752,0.84897,0.67501,1.14179,7.0709,2.7,19.9,1096.7,15.2,821.4,1116.6,-1076.8,836.6,-806.2,1472.8
278,2019-01-11 21:15:00,116.43,117.31,116.87,233.89,0,7.0117,1.4264,4.2191,0.5539,0.14044,0.69433,0.59583,-0.00314,0.59269,0.81642,0.16669,0.98311,0.678,0.842,0.706,0.84452,0.67144,1.13624,7.0451,2.6889,20,1096.7,15.3,821.4,1116.7,-1076.7,836.7,-806.1,1472.9
279,2019-01-11 21:20:00,116.25,117.13,116.69,233.22,0,8.1055,1.4284,4.767,0.68266,0.14172,0.82438,0.64653,-0.00309,0.64343,0.9423,0.16764,1.10994,0.724,0.845,0.743,0.90784,0.69697,1.2004,7.3279,2.9562,20.1,1096.7,15.3,821.4,1116.8,-1076.6,836.7,-806.1,1473
280,2019-01-11 21:25:00,116.55,117.11,116.83,233.28,0,8.079,2.777,5.428,0.67829,0.30296,0.98125,0.65015,0.08051,0.73066,0.9416,0.32474,1.26634,0.72,0.933,0.775,0.90995,0.69588,1.19871,7.6868,2.5856,20.1,1096.7,15.4,821.4,1116.8,-1076.6,836.8,-806,1473.1
281,2019-01-11 21:30:00,116,116.91,116.45,232.91,0,8.019,1.4312,4.7251,0.6697,0.14071,0.8104,0.64176,-0.00364,0.63812,0.92973,0.16726,1.097,0.72,0.841,0.739,0.92816,0.69974,1.21625,8.0223,2.4159,20.2,1096.7,15.4,821.4,1116.9,-1076.5,836.8,-806,1473.2
282,2019-01-11 21:35:00,116.2,116.87,116.53,233.42,0,8.0154,2.7959,5.4056,0.67021,0.30266,0.97287,0.64376,0.07954,0.7233,0.9315,0.32433,1.25583,0.719,0.933,0.775,0.89118,0.68145,1.17685,8.0506,2.0602,20.3,1096.7,15.5,821.4,1117,-1076.4,836.9,-805.9,1473.3
283,2019-01-11 21:40:00,116.2,117.04,116.62,233.2,0,8.0042,2.7752,5.3897,0.66801,0.30241,0.97042,0.64341,0.08075,0.72417,0.92974,0.32418,1.25392,0.718,0.933,0.774,0.89829,0.68606,1.18406,8.0228,2.1509,20.4,1096.7,15.6,821.4,1117.1,-1076.3,837,-805.8,1473.4
284,2019-01-11 21:45:00,116.34,117.2,116.77,233.38,0,7.0474,1.4315,4.2394,0.55681,0.1409,0.69771,0.5983,-0.00351,0.59479,0.82022,0.16764,0.98785,0.679,0.841,0.706,0.85746,0.67018,1.14548,7.7634,2.0654,20.4,1096.7,15.6,821.4,1117.1,-1076.3,837,-805.8,1473.4
285,2019-01-11 21:50:00,116.55,117.22,116.89,233.48,0,7.0292,2.7774,4.9033,0.55521,0.30354,0.85875,0.59793,0.08168,0.67961,0.81886,0.32554,1.1444,0.678,0.932,0.75,0.85194,0.67284,1.14037,7.4358,2.3356,20.5,1096.7,15.7,821.4,1117.2,-1076.2,837.1,-805.7,1473.5
286,2019-01-11 21:55:00,116.59,116.7,116.65,233.07,0,7.0484,8.3424,7.6954,0.55759,0.89196,1.44955,0.59958,0.36329,0.96287,0.82169,0.97161,1.7933,0.679,0.918,0.808,0.81331,0.65604,1.10158,7.1027,2.3343,20.6,1096.7,15.7,821.4,1117.3,-1076.1,837.1,-805.7,1473.6
287,2019-01-11 22:00:00,116.23,116.9,116.56,232.91,0,7.052,1.4308,4.2414,0.55666,0.14061,0.69727,0.59699,-0.00418,0.59281,0.81907,0.16708,0.98614,0.68,0.842,0.707,0.79403,0.64641,1.08201,7.0315,2.246,20.6,1096.7,15.8,821.4,1117.3,-1076.1,837.2,-805.6,1473.7
288,2019-01-11 22:05:00,116.53,117.22,116.87,233.78,0,7.0751,2.7809,4.928,0.55918,0.30368,0.86285,0.60235,0.08108,0.68343,0.82476,0.32544,1.1502,0.678,0.933,0.75,0.82295,0.65859,1.11266,7.0405,2.5108,20.7,1096.7,15.8,821.4,1117.4,-1076,837.2,-805.6,1473.8
289,2019-01-11 22:10:00,116.43,117.02,116.72,233.33,0,7.064,2.5681,4.8161,0.55838,0.27841,0.83678,0.60018,0.07564,0.67583,0.82258,0.30087,1.12345,0.679,0.925,0.745,0.82311,0.65912,1.11306,7.0568,2.499,20.8,1096.7,15.9,821.4,1117.5,-1075.9,837.3,-805.5,1473.9
290,2019-01-11 22:15:00,116.35,117.08,116.72,233.52,0,7.0549,1.433,4.244,0.5574,0.14085,0.69824,0.59881,-0.00345,0.59536,0.82096,0.16745,0.98841,0.679,0.841,0.706,0.81398,0.65457,1.1048,7.0681,2.4085,20.8,1096.7,15.9,821.4,1117.5,-1075.9,837.3,-805.5,1474
291,2019-01-11 22:20:00,116.32,117.09,116.7,233.5,0,7.0586,2.7853,4.9219,0.55765,0.30345,0.8611,0.59931,0.08044,0.67975,0.8214,0.32504,1.14644,0.679,0.934,0.751,0.83663,0.66708,1.12937,7.0725,2.6088,20.9,1096.7,16,821.4,1117.6,-1075.8,837.4,-805.4,1474.1
292,2019-01-11 22:25:00,116.49,117.25,116.87,233.57,0,7.0623,1.4296,4.2459,0.55789,0.14199,0.69988,0.60102,-0.0032,0.59782,0.82287,0.16797,0.99084,0.678,0.845,0.706,0.82556,0.66205,1.11891,7.0711,2.5187,21,1096.7,16,821.4,1117.7,-1075.7,837.4,-805.4,1474.2
293,2019-01-11 22:30:00,116.31,117.09,116.7,233.07,0,7.017,2.7836,4.9003,0.55302,0.30392,0.85694,0.59624,0.08072,0.67696,0.81602,0.32568,1.1417,0.678,0.933,0.751,0.84497,0.67039,1.13629,7.052,2.7056,21,1096.7,16.1,821.4,1117.7,-1075.7,837.5,-805.3,1474.3
294,2019-01-11 22:35:00,116.85,117.58,117.22,233.85,0,8.1405,2.7864,5.4635,0.68735,0.30511,0.99246,0.65326,0.08279,0.73606,0.95034,0.32718,1.27752,0.723,0.933,0.777,0.8634,0.67909,1.15396,7.1152,2.7909,21.1,1096.7,16.2,821.4,1117.8,-1075.6,837.6,-805.2,1474.4
295,2019-01-11 22:40:00,116.49,117.27,116.88,233.18,0,8.0878,1.4574,4.7726,0.67915,0.1438,0.82295,0.64989,-0.00351,0.64639,0.94205,0.17097,1.11302,0.721,0.841,0.739,0.88417,0.68429,1.17435,7.4524,2.6256,21.2,1096.7,16.2,821.4,1117.9,-1075.5,837.6,-805.2,1474.5
296,2019-01-11 22:45:00,116.63,117.31,116.97,233.82,0,8.0698,2.7878,5.4288,0.67605,0.30475,0.9808,0.65158,0.08159,0.73316,0.94099,0.32672,1.26771,0.718,0.933,0.774,0.92529,0.70244,1.216,7.8034,2.6173,21.3,1096.7,16.3,821.4,1118,-1075.4,837.7,-805.1,1474.6
297,2019-01-11 22:50:00,116.48,117.07,116.77,233.46,0,8.0353,2.7901,5.4127,0.6709,0.30362,0.97452,0.64951,0.08008,0.72958,0.93589,0.32527,1.26116,0.717,0.933,0.773,0.91569,0.69614,1.20259,8.0668,2.2482,21.3,1096.7,16.3,821.4,1118,-1075.4,837.7,-805.1,1474.7
298,2019-01-11 22:55:00,116.33,117.22,116.78,233.45,0,8.0061,1.4352,4.7207,0.66702,0.14186,0.80888,0.64691,-0.00299,0.64393,0.93144,0.16823,1.09967,0.716,0.843,0.736,0.89936,0.68867,1.18689,8.0448,2.1469,21.4,1096.7,16.4,821.4,1118.1,-1075.3,837.8,-805,1474.8
299,2019-01-11 23:00:00,116.78,117.35,117.06,233.84,0,7.0978,2.7919,4.9449,0.56058,0.30589,0.86647,0.60598,0.08176,0.68774,0.8284,0.32769,1.15609,0.677,0.933,0.749,0.89525,0.68925,1.18366,7.9049,2.2526,21.5,1096.7,16.4,821.4,1118.2,-1075.2,837.8,-805,1474.9
300,2019-01-11 23:05:00,116.38,117.26,116.82,233.74,0,7.0659,1.4322,4.249,0.55707,0.14121,0.69827,0.59975,-0.00327,0.59648,0.82145,0.16778,0.98923,0.678,0.842,0.706,0.84741,0.66973,1.13732,7.5872,2.1671,21.6,1096.7,16.5,821.4,1118.3,-1075.1,837.9,-804.9,1475
301,2019-01-11 23:10:00,116.56,117.16,116.86,233.64,0,7.0317,2.7841,4.9079,0.55478,0.30427,0.85905,0.59949,0.08066,0.68016,0.81967,0.32586,1.14553,0.677,0.934,0.75,0.82275,0.66096,1.1132,7.2648,2.2746,21.6,1096.7,16.6,821.4,1118.3,-1075.1,838,-804.8,1475.1
302,2019-01-11 23:15:00,116.58,117.11,116.84,233.55,0,7.0338,2.7817,4.9077,0.55483,0.30448,0.85931,0.60022,0.0805,0.68072,0.82021,0.32607,1.14628,0.676,0.934,0.75,0.81882,0.66188,1.10855,7.062,2.4364,21.7,1096.7,16.6,821.4,1118.4,-1075,838,-804.8,1475.2
303,2019-01-11 23:20:00,116.57,117.39,116.98,233.6,0,7.0761,1.433,4.2546,0.55843,0.14082,0.69924,0.60328,-0.00293,0.60035,0.82493,0.16753,0.99246,0.677,0.841,0.705,0.79331,0.648,1.0827,7.0396,2.2361,21.8,1096.7,16.7,821.4,1118.5,-1074.9,838.1,-804.7,1475.2
304,2019-01-11 23:25:00,116.97,117.45,117.21,234.23,0,7.1105,2.7888,4.9497,0.56224,0.30474,0.86698,0.60927,0.08262,0.69189,0.83188,0.32702,1.1589,0.676,0.932,0.748,0.8333,0.66867,1.1256,7.0551,2.5865,21.8,1096.7,16.7,821.4,1118.5,-1074.9,838.1,-804.7,1475.3
305,2019-01-11 23:30:00,116.78,117.54,117.16,234,0,7.0877,2.5828,4.8352,0.55998,0.28106,0.84104,0.60595,0.07865,0.6846,0.82797,0.30423,1.1322,0.676,0.924,0.743,0.8354,0.67071,1.12843,7.0742,2.5874,21.9,1096.7,16.8,821.4,1118.6,-1074.8,838.2,-804.6,1475.4
306,2019-01-11 23:35:00,116.69,117.49,117.09,234.02,0,7.078,1.4311,4.2545,0.55917,0.14126,0.70042,0.60431,-0.00289,0.60142,0.82614,0.16793,0.99407,0.677,0.841,0.705,0.81763,0.66265,1.11262,7.0951,2.4219,22,1096.7,16.8,821.4,1118.7,-1074.7,838.2,-804.6,1475.5
307,2019-01-11 23:40:00,116.69,117.22,116.95,233.72,0,7.0915,2.8059,4.9487,0.55961,0.30634,0.86595,0.60552,0.08092,0.68644,0.82729,0.3285,1.15578,0.676,0.933,0.749,0.8343,0.66849,1.13041,7.0954,2.5679,22,1096.7,16.9,821.4,1118.7,-1074.7,838.3,-804.5,1475.6
308,2019-01-11 23:45:00,116.88,117.62,117.25,234.57,0,7.0911,1.4291,4.2601,0.56015,0.14213,0.70228,0.6074,-0.00251,0.60488,0.82904,0.16829,0.99733,0.676,0.845,0.704,0.86273,0.6801,1.1623,7.0922,2.8497,22.1,1096.7,16.9,821.4,1118.8,-1074.6,838.3,-804.5,1475.7
309,2019-01-11 23:50:00,116.66,117.13,116.89,233.61,0,7.0609,2.794,4.9274,0.55565,0.30409,0.85973,0.6014,0.08112,0.68253,0.82163,0.32573,1.14736,0.676,0.934,0.749,0.92191,0.708,1.22372,7.0734,3.4098,22.2,1096.7,17,821.4,1118.9,-1074.5,838.4,-804.4,1475.8
310,2019-01-11 23:55:00,116.88,117.66,117.27,234.41,0,8.0966,2.7925,5.4446,0.68077,0.30597,0.98673,0.65373,0.08366,0.7374,0.9459,0.32835,1.27424,0.72,0.932,0.774,0.93267,0.71225,1.22868,7.351,3.1794,22.3,1096.7,17.1,821.4,1119,-1074.4,838.5,-804.3,1475.9
311,2019-01-12 00:00:00,116.84,117.74,117.29,234.49,0,8.1039,1.431,4.7674,0.6795,0.1419,0.82141,0.65572,-0.0019,0.65383,0.94641,0.16842,1.11483,0.718,0.843,0.737,0.94231,0.71372,1.23788,7.6807,2.923,22.3,1096.7,17.1,821.4,1119,-1074.4,838.5,-804.3,1476
312,2019-01-12 00:05:00,116.58,117.34,116.96,233.98,0,8.0555,2.7857,5.4206,0.67324,0.3046,0.97785,0.65145,0.08187,0.73332,0.93897,0.32664,1.2656,0.717,0.933,0.773,0.95476,0.71836,1.24653,8.0304,2.6387,22.4,1096.7,17.2,821.4,1119.1,-1074.3,838.6,-804.2,1476.1
313,2019-01-12 00:10:00,116.29,117.24,116.76,233.42,0,8.0082,1.4314,4.7198,0.66764,0.14062,0.80825,0.64581,-0.00315,0.64265,0.93105,0.16739,1.09845,0.717,0.84,0.736,0.99593,0.7386,1.29175,8.0688,2.9951,22.5,1096.7,17.2,821.4,1119.2,-1074.2,838.6,-804.2,1476.2
314,2019-01-12 00:15:00,116.51,117.37,116.94,233.79,0,8.0172,1.4306,4.7239,0.66857,0.14188,0.81044,0.64901,-0.00296,0.64605,0.93401,0.16824,1.10225,0.716,0.843,0.735,0.93984,0.71138,1.2334,8.0508,2.5234,22.6,1096.7,17.3,821.4,1119.3,-1074.1,838.7,-804.1,1476.3
314,2019-01-12 00:15:00,116.51,117.37,116.94,233.79,0,8.0172,1.4306,4.7239,0.66857,0.14188,0.81044,0.64901,-0.00296,0.64605,0.93401,0.16824,1.10225,0.716,0.843,0.735,0.93984,0.71138,1.2334,8.0508,2.5234,22.6,1096.7,17.3,821.4,1119.3,-1074.1,838.7,-804.1,1476.3
316,2019-01-12 00:25:00,116.84,117.54,117.19,234.38,0,7.0909,1.4357,4.2633,0.56023,0.14161,0.70185,0.60709,-0.00278,0.60431,0.82893,0.1689,0.99783,0.676,0.838,0.703,0.86596,0.68282,1.16178,7.4071,2.5354,22.7,1096.7,17.4,821.4,1119.4,-1074,838.8,-804,1476.5
317,2019-01-12 00:30:00,116.53,117.25,116.89,233.51,0,7.0259,2.7877,4.9068,0.55381,0.30575,0.85956,0.59894,0.08116,0.6801,0.81862,0.3275,1.14612,0.677,0.934,0.75,0.84936,0.67801,1.14472,7.0801,2.7129,22.8,1096.7,17.5,821.4,1119.5,-1073.9,838.9,-803.9,1476.6
318,2019-01-12 00:35:00,116.68,117.32,117,233.92,0,7.0331,2.7797,4.9064,0.555,0.30399,0.859,0.60114,0.08115,0.68228,0.82103,0.32593,1.14697,0.676,0.933,0.749,0.85583,0.68096,1.14994,7.0594,2.7862,22.8,1096.7,17.5,821.4,1119.5,-1073.9,838.9,-803.9,1476.7
319,2019-01-12 00:40:00,116.53,117.29,116.91,233.78,0,7.021,1.4346,4.2278,0.55332,0.14091,0.69423,0.59828,-0.00358,0.5947,0.81789,0.16765,0.98555,0.677,0.84,0.704,0.7812,0.64201,1.07139,7.0336,2.1427,22.9,1096.7,17.6,821.4,1119.6,-1073.8,839,-803.8,1476.8
320,2019-01-12 00:45:00,116.98,117.08,117.03,233.98,0,7.0731,8.3843,7.7287,0.55942,0.89538,1.4548,0.60683,0.3715,0.97833,0.82815,0.9779,1.80605,0.675,0.916,0.806,0.79186,0.6473,1.08164,7.0299,2.2334,23,1096.7,17.6,821.4,1119.7,-1073.7,839,-803.8,1476.9
321,2019-01-12 00:50:00,117.11,117.77,117.44,234.64,0,7.061,1.4383,4.2496,0.55706,0.14168,0.69874,0.60736,-0.00255,0.60481,0.82704,0.16855,0.99559,0.674,0.841,0.702,0.78235,0.64434,1.07373,7.0381,2.1465,23,1096.7,17.7,821.4,1119.7,-1073.7,839.1,-803.7,1477
322,2019-01-12 00:55:00,116.86,117.66,117.26,234.46,0,7.094,1.4361,4.265,0.56113,0.14143,0.70256,0.60695,-0.00279,0.60417,0.82937,0.16809,0.99747,0.677,0.841,0.704,0.77409,0.64101,1.06647,7.0461,2.0686,23.1,1096.7,17.7,821.4,1119.8,-1073.6,839.1,-803.7,1477
323,2019-01-12 01:00:00,116.98,117.52,117.25,234.28,0,7.1009,2.79,4.9455,0.56194,0.30551,0.86745,0.60937,0.08267,0.69204,0.83169,0.32766,1.15936,0.676,0.932,0.748,0.78711,0.6479,1.07942,7.0642,2.158,23.2,1096.7,17.8,821.4,1119.9,-1073.5,839.2,-803.6,1477.1
324,2019-01-12 01:05:00,116.39,117.25,116.82,233.41,0,7.0528,1.4341,4.2435,0.55657,0.14194,0.69851,0.5995,-0.00375,0.59574,0.82091,0.1684,0.98931,0.678,0.843,0.706,0.77526,0.64035,1.06709,7.0705,2.05,23.2,1096.7,17.8,821.4,1119.9,-1073.5,839.2,-803.6,1477.2
325,2019-01-12 01:10:00,116.8,117.52,117.16,234.16,0,8.2086,2.7847,5.4966,0.69663,0.30468,1.00131,0.65455,0.08213,0.73668,0.95791,0.32675,1.28466,0.727,0.932,0.779,0.80577,0.65344,1.09566,7.1459,2.2312,23.3,1096.7,17.9,821.4,1120,-1073.4,839.3,-803.5,1477.3
326,2019-01-12 01:15:00,116.64,117.45,117.05,233.93,0,8.0569,2.7809,5.4189,0.67742,0.30518,0.98259,0.64884,0.08197,0.73081,0.93995,0.32706,1.26701,0.721,0.933,0.776,0.85811,0.67569,1.1467,7.487,2.3206,23.4,1096.7,18,821.4,1120.1,-1073.3,839.4,-803.4,1477.4
327,2019-01-12 01:20:00,116.8,117.77,117.28,234.26,0,8.0769,1.4395,4.7582,0.67731,0.14143,0.81874,0.65388,-0.00296,0.65092,0.9435,0.16836,1.11186,0.718,0.84,0.736,0.87659,0.67993,1.16481,7.8099,2.1664,23.5,1096.7,18,821.4,1120.2,-1073.2,839.4,-803.4,1477.5
328,2019-01-12 01:25:00,116.75,117.4,117.07,234.22,0,8.0573,2.7799,5.4186,0.67479,0.30392,0.97871,0.65321,0.08195,0.73516,0.94133,0.32582,1.26715,0.717,0.933,0.772,0.94669,0.71327,1.23955,8.0765,2.5383,23.5,1096.7,18.1,821.4,1120.2,-1073.2,839.5,-803.3,1477.6
329,2019-01-12 01:30:00,116.51,117.32,116.91,233.76,0,7.9751,2.5726,5.2738,0.66515,0.2803,0.94545,0.64565,0.07702,0.72266,0.9292,0.30302,1.23221,0.716,0.925,0.767,0.93932,0.70985,1.23197,8.0381,2.5251,23.6,1096.7,18.1,821.4,1120.3,-1073.1,839.5,-803.3,1477.7
330,2019-01-12 01:35:00,116.98,117.66,117.32,234.59,0,7.0561,1.4319,4.244,0.55639,0.14156,0.69795,0.60572,-0.00323,0.60249,0.82532,0.16845,0.99377,0.674,0.84,0.702,0.91787,0.70064,1.21164,7.9531,2.4277,23.7,1096.7,18.2,821.4,1120.4,-1073,839.6,-803.2,1477.8
331,2019-01-12 01:40:00,116.69,117.4,117.04,234.19,0,7.0403,2.7866,4.9134,0.55508,0.30477,0.85985,0.60137,0.08177,0.68314,0.82125,0.32666,1.14791,0.676,0.933,0.749,0.84958,0.67056,1.13943,7.6106,2.1463,23.8,1096.7,18.2,821.4,1120.5,-1072.9,839.6,-803.2,1477.9
332,2019-01-12 01:45:00,116.76,117.45,117.11,234.1,0,7.089,1.4382,4.2636,0.55999,0.14259,0.70258,0.60621,-0.00336,0.60285,0.82814,0.16893,0.99707,0.676,0.844,0.705,0.80109,0.64981,1.09212,7.2909,2.0578,23.8,1096.7,18.3,821.4,1120.5,-1072.9,839.7,-803.1,1478
333,2019-01-12 01:50:00,115.86,116.72,116.29,232.61,0,6.9891,2.7946,4.8918,0.55002,0.30473,0.85475,0.58942,0.07717,0.66659,0.80904,0.32607,1.13512,0.68,0.935,0.753,0.78263,0.64316,1.07316,7.0437,2.1432,23.9,1096.7,18.4,821.4,1120.6,-1072.8,839.8,-803,1478.1
334,2019-01-12 01:55:00,116.13,116.43,116.28,232.24,0,7.0178,8.6916,7.8547,0.5541,0.95884,1.51294,0.59428,0.36028,0.95456,0.81533,1.03272,1.84805,0.68,0.928,0.819,0.80223,0.64925,1.08944,7.0266,2.3195,24,1096.7,18.4,821.4,1120.7,-1072.7,839.8,-803,1478.2
335,2019-01-12 02:00:00,116.56,117.49,117.02,233.76,0,7.0239,1.4558,4.2399,0.55421,0.14362,0.69784,0.59939,-0.00347,0.59592,0.81922,0.17097,0.99019,0.677,0.84,0.705,0.79009,0.64196,1.07674,7.0177,2.2247,24,1096.7,18.5,821.4,1120.7,-1072.7,839.9,-802.9,1478.3
336,2019-01-12 02:05:00,116.7,117.41,117.06,234.03,0,7.0909,2.7796,4.9352,0.56065,0.30466,0.86531,0.60481,0.08234,0.68715,0.82752,0.32669,1.15421,0.678,0.933,0.75,0.79198,0.64259,1.07882,7.026,2.2281,24.1,1096.7,18.5,821.4,1120.8,-1072.6,839.9,-802.9,1478.4
337,2019-01-12 02:10:00,116.76,117.37,117.06,233.96,0,7.0447,2.782,4.9133,0.55622,0.30494,0.86115,0.60245,0.08135,0.68381,0.82269,0.32662,1.14931,0.676,0.934,0.749,0.79567,0.6484,1.08523,7.0521,2.2328,24.2,1096.7,18.6,821.4,1120.9,-1072.5,840,-802.8,1478.5
338,2019-01-12 02:15:00,116.59,117.28,116.93,233.8,0,7.0295,2.5939,4.8117,0.55386,0.28114,0.835,0.60003,0.07606,0.6761,0.81942,0.30397,1.12339,0.676,0.925,0.743,0.86068,0.68188,1.15455,7.0655,2.8069,24.3,1096.7,18.6,821.4,1121,-1072.4,840,-802.8,1478.6
339,2019-01-12 02:20:00,116.65,117.42,117.03,233.84,0,6.9776,1.4346,4.2061,0.54933,0.14228,0.69161,0.59635,-0.00313,0.59323,0.8137,0.16828,0.98198,0.675,0.846,0.704,0.84617,0.674,1.13962,7.0361,2.7159,24.3,1096.7,18.7,821.4,1121,-1072.4,840.1,-802.7,1478.7
340,2019-01-12 02:25:00,116.41,117.11,116.76,233.37,0,7.0157,2.7767,4.8962,0.55249,0.30371,0.8562,0.59771,0.07974,0.67745,0.81671,0.32488,1.14159,0.676,0.935,0.75,0.83284,0.66614,1.12566,7.0236,2.6224,24.4,1096.7,18.7,821.4,1121.1,-1072.3,840.1,-802.7,1478.8
341,2019-01-12 02:30:00,116.51,117.47,116.99,233.97,0,8.0416,1.4528,4.7472,0.67598,0.14382,0.8198,0.64563,-0.00301,0.64261,0.93685,0.17068,1.10753,0.722,0.843,0.74,0.78753,0.64191,1.07653,7.1628,2.0625,24.5,1096.7,18.8,821.4,1121.2,-1072.2,840.2,-802.6,1478.9
342,2019-01-12 02:35:00,116.42,117.25,116.83,233.72,0,8.0375,2.7896,5.4135,0.67355,0.30327,0.97682,0.64609,0.08141,0.7275,0.93531,0.32497,1.26029,0.72,0.933,0.775,0.86457,0.67845,1.15342,7.5266,2.343,24.5,1096.7,18.9,821.4,1121.2,-1072.2,840.3,-802.5,1479
343,2019-01-12 02:40:00,116.77,117.49,117.13,234.17,0,8.0322,2.5746,5.3034,0.67196,0.27873,0.95068,0.6508,0.07842,0.72922,0.9376,0.30177,1.23936,0.717,0.924,0.767,0.95406,0.72048,1.24671,7.8629,2.7955,24.6,1096.7,18.9,821.4,1121.3,-1072.1,840.3,-802.5,1479.1
344,2019-01-12 02:45:00,116.64,117.45,117.05,233.9,0,8.0476,1.432,4.7398,0.67191,0.14197,0.81388,0.65209,-0.00302,0.64907,0.93849,0.16822,1.10672,0.716,0.844,0.735,0.94434,0.71343,1.23848,8.0528,2.5332,24.7,1096.7,19,821.4,1121.4,-1072,840.4,-802.4,1479.2
345,2019-01-12 02:50:00,116.9,117.64,117.27,234.4,0,8.0546,2.7948,5.4247,0.67286,0.30616,0.97902,0.65536,0.08328,0.73863,0.94138,0.32834,1.26972,0.715,0.932,0.771,0.95181,0.71773,1.24558,8.0416,2.6184,24.8,1096.7,19,821.4,1121.5,-1071.9,840.4,-802.4,1479.3
346,2019-01-12 02:55:00,117.15,117.34,117.25,234.31,0,7.118,6.807,6.9625,0.56475,0.78657,1.35133,0.61185,0.29402,0.90587,0.83545,0.85019,1.68564,0.676,0.925,0.802,0.87809,0.68544,1.1699,7.8547,2.1566,24.8,1096.7,19.1,821.4,1121.5,-1071.9,840.5,-802.3,1479.4
347,2019-01-12 03:00:00,116.86,117.68,117.27,234.39,0,7.0994,1.433,4.2662,0.56087,0.14192,0.70279,0.60751,-0.00276,0.60475,0.82965,0.1683,0.99794,0.676,0.843,0.704,0.8411,0.67142,1.13398,7.5436,2.15,24.9,1096.7,19.1,821.4,1121.6,-1071.8,840.5,-802.3,1479.5
348,2019-01-12 03:05:00,117.24,117.69,117.47,234.59,0,7.1311,2.8088,4.97,0.56343,0.30778,0.87121,0.6135,0.08455,0.69806,0.83576,0.33064,1.1664,0.674,0.931,0.747,0.8158,0.66425,1.10997,7.2353,2.2413,25,1096.7,19.2,821.4,1121.7,-1071.7,840.6,-802.2,1479.6
349,2019-01-12 03:10:00,116.64,117.52,117.08,233.99,0,7.0285,1.4287,4.2286,0.55373,0.14113,0.69487,0.60015,-0.0032,0.59695,0.81943,0.16756,0.98699,0.676,0.842,0.704,0.78988,0.65194,1.0843,7.1025,2.1504,25,1096.7,19.3,821.4,1121.7,-1071.7,840.7,-802.1,1479.6
350,2019-01-12 03:15:00,116.99,117.65,117.32,234.62,0,7.0139,2.7952,4.9045,0.55351,0.3077,0.86121,0.60192,0.08311,0.68503,0.82061,0.3305,1.15111,0.675,0.931,0.748,0.84783,0.68028,1.14314,7.0711,2.6949,25.1,1096.7,19.3,821.4,1121.8,-1071.6,840.7,-802.1,1479.7
351,2019-01-12 03:20:00,117.1,117.74,117.42,234.49,0,7.0139,2.8074,4.9106,0.55286,0.30882,0.86168,0.60331,0.08393,0.68724,0.82118,0.33158,1.15276,0.673,0.931,0.747,0.84396,0.67702,1.13803,7.0355,2.6906,25.2,1096.7,19.4,821.4,1121.9,-1071.5,840.8,-802,1479.8
352,2019-01-12 03:25:00,116.83,117.69,117.26,234.45,0,7.0965,1.4288,4.2627,0.56055,0.14157,0.70213,0.607,-0.00291,0.60408,0.82905,0.1682,0.99725,0.676,0.842,0.704,0.8308,0.6693,1.12443,7.0126,2.6011,25.3,1096.7,19.4,821.4,1122,-1071.4,840.8,-802,1479.9
353,2019-01-12 03:30:00,117.03,117.58,117.31,234.46,0,7.1149,2.7871,4.951,0.56282,0.30515,0.86797,0.6098,0.08345,0.69325,0.83259,0.3275,1.16009,0.676,0.932,0.748,0.79654,0.65294,1.08875,7.0479,2.2525,25.3,1096.7,19.5,821.4,1122,-1071.4,840.9,-801.9,1480
354,2019-01-12 03:35:00,116.96,117.64,117.3,234.45,0,7.0623,2.8038,4.933,0.5575,0.30754,0.86504,0.60596,0.08386,0.68981,0.82616,0.33027,1.15642,0.675,0.931,0.748,0.79792,0.65382,1.09025,7.063,2.2505,25.4,1096.7,19.5,821.4,1122.1,-1071.3,840.9,-801.9,1480.1
355,2019-01-12 03:40:00,116.94,117.6,117.27,234.42,0,7.0518,1.4271,4.2395,0.5564,0.14127,0.69767,0.60457,-0.00306,0.60151,0.82441,0.16757,0.99198,0.675,0.843,0.703,0.83061,0.67163,1.12255,7.0769,2.5165,25.5,1096.7,19.6,821.4,1122.2,-1071.2,841,-801.8,1480.2
356,2019-01-12 03:45:00,116.76,117.08,116.92,233.87,0,7.1179,2.368,4.743,0.56237,0.68226,1.24463,0.60626,0.26117,0.86743,0.82964,0.7551,1.58474,0.678,0.904,0.785,0.80514,0.65846,1.09699,7.0605,2.3197,25.5,1096.7,19.7,821.4,1122.2,-1071.2,841.1,-801.7,1480.3
